event_id,unix_timestamp,date,state_code,state,state_abbr,mun_code,municipality,detained,total_people_dead,military_dead,navy_dead,federal_police_dead,afi_dead,state_police_dead,ministerial_police_dead,municipal_police_dead,public_prosecutor_dead,organized_crime_dead,civilian_dead,total_people_wounded,military_wounded,navy_wounded,federal_police_wounded,afi_wounded,state_police_wounded,ministerial_police_wounded,municipal_police_wounded,public_prosecutor_wounded,organized_crime_wounded,civilian_wounded,long_guns_seized,small_arms_seized,cartridge_sezied,clips_seized,vehicles_seized,afi,army,federal_police,ministerial_police,municipal_police,navy,other,state_police,source,organized_crime_lethality,army_lethality,navy_lethality,federal_police_lethality,organized_crime_lethality_diff,army_lethality_diff,navy_lethality_diff,federal_police_lethality_diff,organized_crime_NewIndex,army_NewIndex,navy_NewIndex,federal_police_NewIndex,perfect_lethality,category,global_id
66,1187326810,2007-08-17,8,Chihuahua,CHIH,29,Guadalupe y Calvo,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,1,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,0,dead.wounded,66
67,1187931610,2007-08-24,25,Sinaloa,SIN,2,Angostura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,67
68,1188882010,2007-09-04,30,Veracruz de Ignacio de la Llave,VER,87,Xalapa,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,68
69,1189141210,2007-09-07,20,Oaxaca,OAX,67,Oaxaca de Juárez,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,69
70,1189227610,2007-09-08,26,Sonora,SON,30,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,70
71,1189486810,2007-09-11,19,Nuevo León,NL,39,Monterrey,11,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,4,0,0,3,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,71
72,1189573210,2007-09-12,12,Guerrero,GRO,55,Taxco de Alarcón,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,72
73,1189746010,2007-09-14,10,Durango,DGO,5,Durango,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-2,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,73
74,1190178010,2007-09-19,10,Durango,DGO,23,Pueblo Nuevo,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,2,NaN,NaN,NaN,1,0,0,0,0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,74
75,1190437210,2007-09-22,11,Guanajuato,GTO,7,Celaya,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,75
76,1190610010,2007-09-24,19,Nuevo León,NL,6,Apodaca,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1611,49,4,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,76
77,1190696410,2007-09-25,1,Aguascalientes,AGS,2,Asientos,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,77
78,1190782810,2007-09-26,5,Coahuila de Zaragoza,COAH,30,Saltillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,78
79,1190955610,2007-09-28,26,Sonora,SON,18,Cajeme,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,79
80,1191474010,2007-10-04,17,Morelos,MOR,15,Miacatlán,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,80
81,1191560410,2007-10-05,28,Tamaulipas,TAMPS,38,Tampico,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,39,9,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,81
82,1191819610,2007-10-08,28,Tamaulipas,TAMPS,17,Jaumave,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,82
83,1192510810,2007-10-16,28,Tamaulipas,TAMPS,1,Abasolo,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5370,61,3,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,83
84,1193115610,2007-10-23,27,Tabasco,TAB,8,Huimanguillo,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,1,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,0,dead.wounded,84
85,1193115610,2007-10-23,16,Michoacán de Ocampo,MICH,53,Morelia,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,85
86,1193202010,2007-10-24,25,Sinaloa,SIN,6,Culiacán,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,6,0,402,27,4,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,86
87,1193547610,2007-10-28,26,Sonora,SON,49,Quiriego,0,2,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,0.5,NaN,NaN,1,-1,0,0,1,-0.3333333333333333,NaN,NaN,1,perfect_lethality,87
88,1193547610,2007-10-28,15,México,MEX,104,Tlalnepantla de Baz,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,88
89,1193637610,2007-10-29,12,Guerrero,GRO,57,Técpan de Galeana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,89
90,1193637610,2007-10-29,10,Durango,DGO,18,El Oro,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,10,3,0,0,1,0,0,0,0,0,0,confrontations,1,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,0,dead.wounded,90
91,1193724010,2007-10-30,20,Oaxaca,OAX,59,Miahuatlán de Porfirio Díaz,12,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,6,2,1097,45,3,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-3,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,91
92,1193810410,2007-10-31,2,Baja California,BC,4,Tijuana,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,129,0,5,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,92
93,1194588010,2007-11-09,28,Tamaulipas,TAMPS,38,Tampico,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,5,473,40,10,0,0,0,0,0,1,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,93
94,1194674410,2007-11-10,26,Sonora,SON,17,Caborca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6646,233,1,0,0,0,0,0,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,94
95,1195192810,2007-11-16,10,Durango,DGO,34,Tamazula,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,2,NaN,NaN,NaN,1,0,0,0,0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,95
96,1195624810,2007-11-21,10,Durango,DGO,26,San Dimas,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,0.5,NaN,NaN,NaN,-1,0,0,0,-0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,96
97,1195711210,2007-11-22,18,Nayarit,NAY,8,Xalisco,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,4,0,2,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-2,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,97
98,1195970410,2007-11-25,2,Baja California,BC,4,Tijuana,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,3,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,98
99,1196056810,2007-11-26,30,Veracruz de Ignacio de la Llave,VER,124,Papantla,6,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,93,22,5,0,1,0,0,0,0,0,0,confrontations,NaN,Inf,NaN,NaN,0,1,0,0,NaN,1,NaN,NaN,0,no_dead_wounded,99
100,1196316010,2007-11-29,24,San Luis Potosí,SLP,28,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,100
101,1196402410,2007-11-30,8,Chihuahua,CHIH,47,Moris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,101
102,1196402410,2007-11-30,24,San Luis Potosí,SLP,28,San Luis Potosí,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,102
103,1196575210,2007-12-02,8,Chihuahua,CHIH,5,Ascensión,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,1,3,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,103
104,1196748010,2007-12-04,8,Chihuahua,CHIH,47,Moris,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,0.5,NaN,NaN,NaN,-1,0,0,0,-0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,104
105,1196920810,2007-12-06,8,Chihuahua,CHIH,5,Ascensión,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,105
106,1197007210,2007-12-07,20,Oaxaca,OAX,141,San Francisco del Mar,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,106
107,1197525610,2007-12-13,7,Chiapas,CHIS,40,Huixtla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,107
108,1197698410,2007-12-15,2,Baja California,BC,4,Tijuana,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,0.25,NaN,NaN,NaN,-3,0,0,0,-0.6,NaN,NaN,NaN,0,dead.wounded,108
109,1198648810,2007-12-26,19,Nuevo León,NL,9,Cadereyta Jiménez,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,109
110,1198908010,2007-12-29,32,Zacatecas,ZAC,56,Zacatecas,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,110
111,1199340010,2008-01-03,28,Tamaulipas,TAMPS,38,Tampico,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,111
112,1199685610,2008-01-07,28,Tamaulipas,TAMPS,33,Río Bravo,10,3,0,0,0,0,0,0,0,0,3,0,10,5,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0,0,confrontations,Inf,0,NaN,0,3,-5,0,-5,1,-1,NaN,-1,1,perfect_lethality,112
113,1199772010,2008-01-08,28,Tamaulipas,TAMPS,32,Reynosa,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,0.3333333333333333,0,no_dead_wounded,113
114,1199944810,2008-01-10,16,Michoacán de Ocampo,MICH,49,Madero,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,Inf,0,0,0,1,NaN,NaN,NaN,1,0,no_dead_wounded,114
115,1200031210,2008-01-11,15,México,MEX,58,Nezahualcóyotl,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,115
116,1200031210,2008-01-11,23,Quintana Roo,Q ROO,5,Benito Juárez,5,2,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,8,2,0,18,1,1,1,1,0,1,0,1,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,116
117,1200117610,2008-01-12,8,Chihuahua,CHIH,19,Chihuahua,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,368,12,0,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,117
118,1200117610,2008-01-12,12,Guerrero,GRO,1,Acapulco de Juárez,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,118
119,1200290410,2008-01-14,25,Sinaloa,SIN,6,Culiacán,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,119
120,1200463210,2008-01-16,20,Oaxaca,OAX,43,Heroica Ciudad de Juchitán de Zaragoza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,120
121,1200549610,2008-01-17,2,Baja California,BC,4,Tijuana,3,8,0,0,1,0,0,0,0,0,1,6,3,0,0,2,0,0,0,1,0,0,0,79,32,0,0,2,0,1,1,0,1,0,0,1,confrontations,Inf,NaN,NaN,0.5,1,0,0,-1,1,NaN,NaN,-0.3333333333333333,1,perfect_lethality,121
122,1200549610,2008-01-17,14,Jalisco,JAL,119,Zacoalco de Torres,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,122
123,1200981610,2008-01-22,15,México,MEX,110,Valle de Bravo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,1,0,1,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,123
124,1201240810,2008-01-25,19,Nuevo León,NL,48,Santa Catarina,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,124
125,1201240810,2008-01-25,27,Tabasco,TAB,6,Cunduacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,125
126,1201327210,2008-01-26,26,Sonora,SON,18,Cajeme,6,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,confrontations,2,NaN,NaN,NaN,1,0,0,0,0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,126
127,1201586410,2008-01-29,20,Oaxaca,OAX,184,San Juan Bautista Tuxtepec,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,127
128,1201586410,2008-01-29,30,Veracruz de Ignacio de la Llave,VER,87,Xalapa,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,128
129,1201759210,2008-01-31,28,Tamaulipas,TAMPS,22,Matamoros,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,129
130,1201932010,2008-02-02,8,Chihuahua,CHIH,37,Juárez,1,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,2,4,3,1361,1,1,0,0,0,0,0,0,0,0,confrontations,2,NaN,NaN,NaN,1,0,0,0,0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,130
131,1202191210,2008-02-05,10,Durango,DGO,38,Vicente Guerrero,0,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,131
132,1202191210,2008-02-05,10,Durango,DGO,24,Rodeo,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,132
133,1202277610,2008-02-06,16,Michoacán de Ocampo,MICH,64,Parácuaro,0,3,1,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,confrontations,Inf,0.3333333333333333,NaN,NaN,2,-2,0,0,1,-0.5,NaN,NaN,1,perfect_lethality,133
134,1202277610,2008-02-06,20,Oaxaca,OAX,324,San Pedro Pochutla,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,134
135,1202277610,2008-02-06,28,Tamaulipas,TAMPS,25,Miguel Alemán,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,86365,235,9,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,135
136,1202277610,2008-02-06,8,Chihuahua,CHIH,19,Chihuahua,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,136
137,1202364010,2008-02-07,28,Tamaulipas,TAMPS,25,Miguel Alemán,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,confrontations,2,NaN,NaN,NaN,1,0,0,0,0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,137
138,1202623210,2008-02-10,19,Nuevo León,NL,39,Monterrey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,138
139,1202882410,2008-02-13,16,Michoacán de Ocampo,MICH,110,Zinapécuaro,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,139
140,1203141610,2008-02-16,16,Michoacán de Ocampo,MICH,38,Huetamo,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-1,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,140
141,1203228010,2008-02-17,19,Nuevo León,NL,48,Santa Catarina,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,141
142,1203400810,2008-02-19,5,Coahuila de Zaragoza,COAH,35,Torreón,6,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,4,0,522,29,2,0,1,1,0,1,0,0,0,confrontations,1,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,0,dead.wounded,142
143,1203746410,2008-02-23,28,Tamaulipas,TAMPS,32,Reynosa,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,143
144,1203832810,2008-02-24,26,Sonora,SON,51,Rosario,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,144
145,1204005610,2008-02-26,10,Durango,DGO,5,Durango,3,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,3,0,1,5,1,0,4,0,0,0,0,0,0,0,0,confrontations,1.6666666666666667,NaN,NaN,NaN,2,0,0,0,0.25,NaN,NaN,NaN,0,dead.wounded,145
146,1204178410,2008-02-28,15,México,MEX,78,Santo Tomás,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,146
